0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
,,,,,1.28370777234479,,,,,,,,,,,,,,,,,,,,,,,,,,0.615185639090234,,,,,,,,,1.22082992139236,,,,,,,,,,,,,,,,,,,,,1.38128181929635,,1.16315080980568,,,,,,,,,4.44389231612249,,,,,,,0.285178942233662,,-0.0202027073175195,,,,0.336472236621213,,,,,0.60431596685333,,,,,,,,,,0.778177429744521,,,,,,-0.0408219945202552,,0.562468856917829,,,,,,1.68639895357023,,,,,,1.06033335412432,,,0.85015092936961,,,,0.262364264467491,,,,,,,,,,2.34660197841082,,,,,,,,,,,,,,,,,,,,4.20349787611862,,,,,,,0.551007413398823,,,,,,,,,,,,-0.0725706928348354,,,1.16315080980568,-0.0618754037180875,,,,,,0.0953101798043249,0.215111379616946,,,,,,0.854415328156068,,,,,,,,,,,,,,0.262364264467491,0.173953307123438,-0.083381608939051,,,,,,,0.598836501088704,,,,,,,,,,,,,,0.300104592450338,0.806475865866949,,,-0.673344553263766,,,0.262364264467491,,,0.524728528934982,0.151002873536527,,,,,,,,
1.76473079684014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32862668882732,,0.0676586484738149,,,,,0.215111379616946,,,,,,,,,,,,,,,,,,,,,,,,3.2150016633196,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187309098304994,,,,,,,,,,,,,,,,,,,,2.85658514214383,,,,,,,1.24126858906963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.70292825552144,,,,4.78554540545137,2.33214389523559,,,,,,,,,,,,0.774727167552368,,0.570979546585738,,,,,,,,,,,,0.993251773010283,,,,,,,,1.54329810992956,,0.500775287912489,,1.81401007816287,,,,,2.56321708871925,1.58923520511658,,,,,,,,1.66770682055808,,0.364643113587909,,,,,,,,,-0.105360515657826,,,,10.4138641755164,,,,,,,,,0.231111720963387,,,,,,1.15057202759882,,3.26575941076705,,,,,,,,,0.457424847038876,,0.912282710476616,,,,,,-0.0202027073175195,,,,2.26695791535089,,,0.985816794522765,2.90995649653259,,,,,,0.0797349680188535,-0.186329578191493,,,,,,0.357674444271816,,,2.90142159408275,,,,,,,,,2.3887627892351,,3.58905911883173,2.39789527279837,,,,,,,,,,,,,,,,,,0.559615787935423,,,,,,,,,,,,,,,,-0.23572233352107,,,,-0.562118918153541,,,,,1.93007108502557,,,,,,,,,,,2.40964416528745,,,,,,,,,,,,,-0.579818495252942,,,,,,,,,,,,,,,,,,,,,,,,0.940007258491471,,,,,,,,,,,,,,,,
,,,,3.80666248977032,,,,,,,,,,,,,0.636576829071551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25276296849537,,,,,,,,,,,,,,,,,,,,,,,9.92770850919888,,,,,,1.84054963339749,,,,,,,,,0.698134722070984,,,,,,,,,,,,,,,,,,,-0.2484613592985,,,,1.34286480319255,,,0.565313809050061,2.00012773496011,,,,,,0.363948427905231,,,,,,,,,,,,,,,,,4.67282883446191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582215619852664,,,,,,,,,,,,,,,,
,,,,3.68887945411394,,,,,,,,,,,,,0.378436435720245,,,-0.0943106794712413,,,,,,,,,-0.287682072451781,,,,,,,,,,,,,,,,,,,,1.06471073699243,,,,,,,,,,,,,,,,,,,,,,,9.27075582159084,,,,,,1.64865862558738,,,-0.105360515657826,,,,,,0.524728528934982,,2.61006979274201,,,,,,,,,,,,,,,,,,,,,1.1314021114911,,,0.482426149244293,1.88251383249652,,,,,,0.235072122179483,,,,,,,,,,,,,,,,,4.54329478227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476234178996372,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75837618336627,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92570744173779,,,,,,,,,,,,,,,,,,,,2.70988185593118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61480536471107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13322045864617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10669185617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.03791821999585,0.490622916448469,1.85629799036563,,3.51281329148249,1.61063719300958,,0.796605888928175,,,,0.896088024556636,,,0.207014169384326,0.287682072451778,,0.405465108108164,1.13204706475435,0.113328685307003,-0.150822889734584,1.82454929205105,-0.287682072451781,0.78845736036427,,,,,,-0.139262067333508,,0.700343447430538,0.0629747991613884,,,0.253349393371273,,,1.48160454092422,0.948564292424451,,0.438254930931155,,1.4747630091075,,,,0.215111379616946,1.95201393199333,1.04731899428056,1.16315080980568,0.0295588022415444,,,,,,1.02604159583327,1.19392246847243,0.182321556793955,,1.21914286911538,1.27536280041261,,0.366031038862757,-0.0418642040986989,,0.78845736036427,,-0.0202027073175195,,,8.34692651032838,,,1.0952733874026,,-0.22314355131421,1.56861591791385,0.712949807856125,,-0.127833371509885,,-0.22314355131421,1.02961941718116,,,0.647103242058538,1.15057202759882,2.46809953147162,0.129565204354641,,1.13569396357264,,,,,0.325700139639302,0.378436435720245,0.751416088683921,0.677695076001022,,,0.194744076792512,0.947789398933526,,-0.3147107448397,0.847297860387202,0.148420005118273,-0.0314906670913709,1.4655675420144,,,0.470003629245736,1.93457632192983,,0.0392207131532813,,,,0.0570102547167827,-0.544727175441672,0.457424847038876,0.847297860387202,2.86789890204411,,,0.0392207131532813,,,2.03077636969856,1.41827740697294,0.819779831493311,-0.385662480811985,0.215111379616946,-0.59783700075562,-0.82098055206983,3.9563588192482,,1.90657514365664,1.19694818938897,2.63905732961526,1.78170913337455,0.867100487683383,0.00995033085316809,2.17475172148416,1.22377543162212,1.82454929205105,0.832909122935104,0.53062825106217,2.02814824729229,0.385262400790645,,1.56444054650336,,,,7.65803865091289,,,0.473123756581979,,,2.05412373369555,-0.336172281612215,0.470003629245736,0.254642218373581,0.0295588022415444,,,0.259282597930083,0.767017029126399,0.767017029126399,0.220473322758333,,0.0676586484738149,-0.44628710262842,,0.385262400790645,0.843002936104321,-0.755022584278033,,0.357674444271816,-0.2484613592985,,1.02961941718116,,0.587786664902119,-0.116533816255952,,,,-2.04022082852655,,0.712949807856125,-0.112049503808623,1.61938824328727,0.0392207131532813,-0.105360515657826,-0.22314355131421,0.512823626428664,0.431782416425538,2.00148000021012,,,1.09861228866811,0.993251773010283,0.0676586484738149,0.131028262406404,-0.713349887877465,,-0.0304592074847086,0.783901543828409,0.947789398933526,,,0.3293037471426,0.448950220047905,1.16315080980568,2.52572864430826,-0.713349887877465,0.76080582903376,-0.400477566597125,0.250758718347183,1.00063188030791,0.741937344729377,0.739553553374101,0.698134722070984,0.131028262406404,0.0198026272961797,0.0295588022415444,,,0.482426149244293,-0.49429632181478,2.16332302566054,2.12823170584927,,-0.342490308946776,,0.322083499169113,-0.510825623765991,-0.146182510178081,,,0.182321556793955,2.15176220325946,0.336472236621213,,0.405465108108164
1.9473377010465,,,,,,,,,,,,,,,,2.34219034758641,,,,,,,,,,,,,,,,,,,,,,,,,3.57887855889961,,-0.0100503358535015,,,,,2.51014112096654,,,,,,,,,,,,,,,,,,,,0.314810739840034,,,,4.20671228811998,,,,,,,,2.84490938381941,,,,,,,,,,-0.3147107448397,,,,,5.7037824746562,,,,,0.104360015324243,,,,,,,,,,,,,,0.392042087776024,,,,,,3.30626379760342,,,1.43031124653667,,,,1.75958057086382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76398692660074,,,,,,,3.03013370027132,,,,,,,,,,,,,,,0.896088024556636,0.940007258491471,,,,,,-0.44628710262842,,,,,,,0.22314355131421,,,,,,,,,,,,,,,,0.841567185678219,,,,,,,,,,,,,,,,,,,,,,-0.116533816255952,,,,,,,,,,,,,,,,,,
0.198850858745165,0.0582689081239758,,0.0295588022415444,2.12823170584927,0.930193637043147,0.615185639090234,-0.49429632181478,-0.0512932943875506,-0.0512932943875506,,-0.2484613592985,0.165514438477573,0.0295588022415444,-0.127833371509885,0.0392207131532813,0.198850858745165,,0.703097511413113,,,,,-2.52572864430826,1.66203036255327,0.815364813284194,1.49626921432846,-0.510825623765991,,,-0.82098055206983,0.194744076792512,0.22314355131421,,0.0198026272961797,,,,-0.0725706928348354,,1.53399571726724,1.51072193949494,,0.887891257352457,0.727548607277278,1.43031124653667,,,1.05198644732805,0.570979546585738,0.198850858745165,,,,1.69927861643389,,,,0.824175442966349,-0.0304592074847086,1.61541998411165,0.917623177107932,0.506817602368452,,,,,,,0.314810739840034,1.0681530811834,,3.46088038382333,0.350656871613169,-0.127833371509885,,-0.162518929497775,,,0.131028262406404,,,,,,,0.60431596685333,,,,0.211070970079941,,,,0.148420005118273,,,,,,0.789971365195484,,,,,,,,0.672944473242426,,,,,,1.30291275218084,2.8724340572095,,0.0198026272961797,,,1.33415860669936,,,0.559615787935423,,,,,,0.173953307123438,,,0.336472236621213,,,,,1.78002421300963,,,,,,,,,,,,,,,,,0.364643113587909,,,3.26461371654206,,,-0.0618754037180875,,1.3609765531356,,0.78237831428789,,,,,,,,,,,,-0.23572233352107,,,0.765467842139571,,,,-0.328504066972036,,,0.148420005118273,0.0198026272961797,,0.392042087776024,,0.0861776962410524,,0.536493370514569,,0.0676586484738149,,,,-0.083381608939051,,,,,,,,,,,-0.0202027073175195,,,,,,,,,,,,,,,,,,,,,0.512823626428664,,,-0.7339691750802,,,,,,,,0.19062035960865,,3.89182029811063,,,,,
2.78790827634761,,,,,,,,,,,2.25654115449264,,,1.17248213723457,1.43746264769429,,,,,,,,,,,,,,,,,,,,,,1.60341984010854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667829372575655,,,,,,,9.86427883931085,,,1.66770682055808,,,,,,,,,1.57484646766448,,,,,,,,,,,,,,,0.982078472412158,,,,1.25276296849537,1.51951320490611,,,,,,,,,,,,,,,,-0.127833371509885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12500460925813,,,,,,,,,,1.0952733874026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431782416425538,,,,,,,,,,,,,8.67931204089267,,,,,,,,,0.0953101798043249,,,,,,,,,,,,,,,,,,,0.806475865866949,,,,,,-0.174353387144778,,,,2.12823170584927,,,,2.65324196460722,,,,,,0.225540675913931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98378106897745,,,,,,,,,,,,,,,,,,,-0.342490308946776,,,,,,,,,,,,,,,,,,,,2.35991015961332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52636052461616,2.56494935746154,,,,,,,,,,,,,
0.22314355131421,,,,,0.518793793415168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85015092936961,,,,,,,,,,,,,-0.776528789498996,,0.246860077931526,,,,,,,,,6.70553028981134,,,,,,,,4.0876555740713,-1.13943428318836,,,,,,,,,,,,,,,,,,,-0.0256597467805773,,,,,,-1.30933331998376,,-0.755022584278033,,-0.186329578191493,,,,0.418710334858185,,-0.673344553263766,,,,0.0727856697256476,,-0.116533816255952,,,,,-0.755022584278033,-0.653926467406664,,,,,,,,,2.86789890204411,,,,,,,,,,,,,,,,,,-0.843970070294529,,6.43310085152097,,-0.2484613592985,,,,,-0.379797361359587,,,,,-0.673344553263766,,,,,,,-2.484906649788,,,,,-0.867500567704723,,,,,,,,,,,-2.52572864430826,,,,1.15057202759882,,,,,,,,,,,-0.616186139423817,-0.843970070294529,,,,,,,,0.122217632724249,,,2.18492704952581,-2.04022082852655,0.246860077931526,-2.3434070875143,,,,,,,,-0.693147180559945,,,,-0.843970070294529,,,,-2.17155683058764,,-0.287682072451781,,,,,,,,,
1.26129787094521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86717610851281,,,,,,,,,,,,,,,,,,,,,,,,6.35315190787025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35902030276297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68648602318637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.08564914771797,1.85139013317971,,0.55790003115192,5.61172984042716,2.28397004595948,0.443402947448557,2.46271784449885,0.990284411782481,0.96088161520203,1.15970738802792,2.06299452800952,0.6227247162634,0.557327457417411,1.54180126371829,1.74350249622028,0.538246219341983,1.08180517035173,1.44723265922497,1.2423277582024,0.631271776841858,,0.46436274935565,1.73342389221509,,-0.0224501288375919,-0.0774211469685849,,1.18951884735579,0.2390169004705,1.06660549253302,2.86302593730223,1.50496589083739,,,-0.079404022787268,0.672944473242426,1.66392609771817,2.65815943148875,2.65324196460722,0.109750863959119,0.0744888519907361,0.688134638736401,1.74108002148582,0.140631129739746,0.0272746421348807,0.19062035960865,0.792992515529661,3.07431237367685,2.42391737816157,3.52636052461616,1.56548602490492,0.0487901641694321,0.0392207131532813,0.232301489098975,,1.02604159583327,2.32825283974262,1.73976417410967,1.43317794701874,0.471564909812688,3.68034312309165,1.30752167995449,-0.0100503358535015,0.0790422073399528,0.316998126785834,0.0465972853767823,,0.651804217025563,0.439114776211988,0.0866821561357244,,11.1725737127505,0.302324349188651,,1.43270073393405,0.64814981462921,1.15373158788919,3.11039934853212,2.50346667530891,,0.770108221696074,,1.0064969997603,1.26694760348732,,1.10724161536616,1.69927861643389,2.73436750941958,,2.28440260710517,,2.57667521192636,,,,1.99306632593309,0.0769610411361284,1.92716410623426,0.916290731874155,0.78906323738977,-0.0512932943875506,0.625938430866495,1.4582273506652,1.14262917408488,-0.00924258136693255,0.412109650826833,3.2047769004887,1.3015531326648,0.207826847202317,3.42994679494814,,,1.37371557891303,3.95316494875932,2.27006190128849,1.23837423104327,0.538246219341983,-0.105360515657826,,-0.233067632511903,0.27002713721306,0.494696241836107,3.51154543883102,5.19573077777294,,3.23376443736195,1.39128190263093,-0.287682072451781,0.747635365844015,3.40119738166216,3.59043938130068,3.08297973378489,0.0953101798043249,1.62334081760309,,1.01160091167848,6.15909538849193,,3.10009228887823,3.23455230425321,4.18205014264121,2.78501124223834,2.18380155700408,0.779324876800998,4.01998014693324,,3.54558628428746,2.94443897916644,2.82731362192903,4.88280192258637,0.0582689081239758,,3.92592591059714,,1.4036429994545,,10.8595565344187,0.412109650826833,0.0582689081239758,1.88186674342307,,2.60343015197211,,-0.650135584966698,2.07065303564676,1.66392609771817,1.37118072330984,3.67109728431814,-0.44628710262842,0.0129162252665462,1.77720968821332,1.85107604638447,1.80610058649871,,1.46325540225602,0.405465108108164,,0.672944473242426,3.18593932462194,-0.287682072451781,-0.301105092783922,1.61541998411165,1.14570789619396,1.1999647829284,3.04927304048202,,2.8094026953625,0.837247524533702,,0.178146185383474,,,,1.76130026174335,1.63899671467564,,1.17557332980424,0.951657875711446,0.616536078188105,2.8402473707136,1.8099267731835,4.48863636973214,,,,3.0777729838902,1.22671229129543,1.10525683138678,-0.210721031315653,0.179818426575836,0.727548607277278,3.00071981506503,3.11794990627824,,,1.02961941718116,2.02066417097734,,3.53514535417189,0.246860077931526,1.66581824587021,-0.0202027073175195,1.45745155543622,1.93730177451871,1.45628673293993,1.57069708411767,1.41342302850814,2.34132492130998,1.58240924004618,0.99694863489161,2.28033948404673,,1.34807314829969,,,,,0.0392207131532813,2.17338715452236,1.63510565918268,0.0139029051689914,1.70110510095992,,,,,,,
